artist,album,track,lyrics
CoCoMelon,Feel Your Feelings,Comfort Song,"['Cody, Cody, you are loved', 'I am here for you', 'Cody, Cody, you are loved', ""I'll take care of you"", 'Mummy makes me feel so loved', 'You are here for me', 'Mummy makes me feel so loved', ""You'll take care of me"", '♪', 'Cody, Cody, you are strong', 'I am here for you', 'Cody, Cody, you are strong', ""I'll take care of you"", 'Mummy makes me feel so strong', 'You are here for me', 'Mummy makes me feel so strong', ""You'll take care of me"", '♪', 'Cody, Cody, you are brave', 'I am here for you', 'Cody, Cody, you are brave', ""I'll take care of you"", 'Mummy makes me feel so brave', 'You are here for me', 'Mummy makes me feel so brave', ""You'll take care of me"", '♪', 'Cody, Cody, you are kind', 'I am here for you', 'Cody, Cody, you are kind', ""I'll take care of you"", 'Mummy, Mummy, you are kind', 'You are here for me', 'Mummy, Mummy, you are kind', ""You'll take care of me"", 'Mummy, Mummy, I love You', 'I am here for you', 'Cody, Cody, I love you', ""I'll take care of you"", '']"
CoCoMelon,Feel Your Feelings,Self Esteem,"[""Let's celebrate something that makes us, us"", 'What do you like about yourselves?', 'I lo-love my, I lo-love my, love my little freckles', ""'Cause no-no-nobody else's freckles look like mine"", ""I'm the only one, the only one who looks like this"", 'And I am so unique, I am the only me there is', 'I love it!', 'What about you, Tom-Tom?', 'I lo-love my, I lo-love my, love my lovely green eyes', ""'Cause no-no-nobody else's eyes look quite like mine"", ""I'm the only one, the only one who looks like this"", 'And I am so unique, I am the only me there is', ""That's great!"", 'And how about you, JJ?', 'I lo-love my, I lo-love my, love my curly blonde hair', ""'Cause no-no-nobody else's hair looks quite like mine"", ""I'm the only one, the only one who looks like this"", 'And I am so unique, I am the only me there is', 'We are all unique!', 'And unique is beautiful!', 'There are so, so many, so, so many, many reasons', 'To lo-lo-love, to lo-lo-love yourself the way you are', ""You're the only one, the only one who looks like this"", ""And you're so unique, you are the only you there is!"", '♪', 'I lo-love my, I lo-love my, love myself so much', ""'Cause no-no-nobody, no one else is quite like me"", ""I'm the only one, the only one who looks like this"", 'And I am so unique, I am the only me there is', '']"
CoCoMelon,Fun with Family and Friends,Bingo - (Sing Along),"['Where is Bingo?', 'Where is Bingo?', ""I'm over here, hiding"", 'Bingo, try to find me', 'You found me', ""Now let's play"", '♪', 'Where is Bingo?', 'Where is Bingo?', 'Well, do you like your treats?', 'Something good to eat', 'Sit with me', 'Have some tea', '♪', 'Where is Bingo?', 'Where is Bingo?', 'Time to drink some water', 'Splashy, splashy water', 'Here you go', 'Drink it slow', '♪', 'Where is Bingo?', 'Where is Bingo?', 'There you are', 'There you are', 'Who is the best dog?', ""Bingo, you're the best dog"", 'Run and fetch', 'Run and fetch', '♪', 'Where is Bingo?', 'Where is Bingo?', 'Now that you are with me', 'I feel very happy', 'I love you', 'I love you', '♪', 'Where is Bingo?', 'Where is Bingo?', 'Over here, come to me', ""Bingo's here with me"", 'Happy as can be', 'I love you too', 'We love you, Bingo', '']"
CoCoMelon,CoComelon Kids Hits Vol.11,Twinkle Twinkle Little Star - Up so High,"['Twinkle, twinkle, little star', 'How I wonder what you are', 'Up above the world so high', 'Like a diamond in the sky', 'Twinkle, twinkle little star', 'How I wonder what you are', 'Twinkle, twinkle, little star', 'How I wonder what you are', 'Up above the world so high', 'Like a diamond in the sky', 'Twinkle, twinkle little star', 'How I wonder what you are', 'Twinkle, twinkle, little star', 'How I wonder what you are', 'Up above the world so high', 'Like a diamond in the sky', 'Twinkle, twinkle, little star', 'How I wonder what you are', 'Twinkle, twinkle, little star', 'How I wonder what you are', 'Up above the world so high', 'Like a diamond in the sky', 'Twinkle, twinkle, little star', 'How I wonder what you are', '']"
CoCoMelon,CoComelon Kids Hits Vol.11,JJ's Birthday on the Farm,"['Happy birthday', ""It's your special day"", 'You were born on this date', ""Now it's time to celebrate"", 'Happy birthday', ""It's your special day"", ""'Cause you turn one year older today"", '♪', 'Happy birthday', ""It's your special day"", 'Your family is here', 'And your friends are spreading cheer', 'Happy birthday', ""It's your special day"", ""'Cause you turn one year older today"", '♪', 'Happy birthday', ""It's your special day"", 'There are presents wrapped in bows', 'Is it toys? Is it clothes?', 'Happy birthday', ""It's your special day"", ""'Cause you turn one year older"", 'Yeah, one year older', 'One year older today', 'Hooray!', '♪', 'Happy birthday', ""It's your special day"", 'You were born on this date', ""Now it's time to celebrate"", 'Happy birthday', ""It's your special day"", ""'Cause you turn one year older"", 'Yes, one year older', 'One year older today', 'Hooray!', '♪', ""It's my birthday"", ""It's my special day"", 'With the candles lit up bright', 'Blow them out with all my might', ""It's my birthday"", ""It's my special day"", ""'Cause I turn one year older today"", 'One year older today', 'Hooray!', '']"
CoCoMelon,Christmas with CoComelon,Santa Claus Is Coming to Town,"['You better watch out', 'You better not cry', 'You better not pout', ""I'm telling you why, Santa Claus is coming to town"", ""He's making a list"", ""He's checking it twice"", ""He's gonna find out"", ""Who's naughty or nice, Santa Claus is coming to town"", ""He sees you when you're sleeping"", ""He knows when you're awake"", ""He knows when you've been bad or good"", 'So be good for goodness sake', 'You better watch out', 'You better not cry', 'You better not pout', ""I'm telling you why, Santa Claus is coming to town"", '♪', 'You better watch out', 'You better not cry', 'You better not pout', ""I'm telling you why, Santa Claus is coming to town"", ""He's making a list"", ""He's checking it twice"", ""He's gonna find out"", ""Who's naughty or nice, Santa Claus is coming to town"", ""He sees you when you're sleeping"", ""He knows when you're awake"", ""He knows if you've been bad or good"", 'So be good for goodness sake', 'You better watch out', 'You better not cry', 'You better not pout', ""I'm telling you why, Santa Claus is coming to town"", '']"
CoCoMelon,Christmas with CoComelon,Jingle Bell Rock,"['Jingle bell, jingle bell, jingle bell rock', 'Jingle bells swing and jingle bells ring', 'Snowing and blowing up bushels of fun', 'Now, the jingle hop has begun', 'Jingle bell, jingle bell, jingle bell rock', 'Jingle bells chime in jingle bell time', 'Dancing and prancing in jingle bell square', 'In the frosty air', ""What a bright time, it's the right time"", 'To rock the night away', 'Jingle bell time is a swell time', 'To go gliding in a one-horse sleigh', 'Giddy-up, jingle horse, pick up your feet', 'Jingle around the clock', 'Mix and a-mingle in the jingling feet', ""That's the jingle bell rock"", 'Jingle bell, jingle bell, jingle bell rock', 'Jingle bells chime in jingle bell time', 'Dancing and prancing in jingle bell square', 'In the frosty air', ""What a bright time, it's the right time"", 'To rock the night away', 'Jingle bell time is a swell time', 'To go gliding in a one-horse sleigh', 'Giddy-up, jingle horse, pick up your feet', 'Jingle around the clock', 'Mix and a-mingle in the jingling feet', ""That's the jingle bell"", ""That's the jingle bell"", ""That's the jingle bell rock"", '']"
CoCoMelon,Christmas with CoComelon,Rudolph the Red Nosed Reindeer,"['You know Dasher, and Dancer, and Prancer, and Vixen', 'Comet, and Cupid, and Donner, and Blitzen', 'But do you recall', 'The most famous reindeer of all?', 'Rudolph the red-nosed reindeer', 'Had a very shiny nose', 'And if you ever saw it', 'You would even say it glows', 'All of the other reindeer', 'Used to laugh and call him names', 'They never let poor Rudolph', 'Join in any reindeer games', 'Then one foggy Christmas Eve', 'Santa came to say', '""Rudolph, with your nose so bright', 'Won\'t you guide my sleigh tonight?""', 'Then how the reindeer loved him', 'As they shouted out with glee', '""Rudolph the red-nosed reindeer', 'You\'ll go down in history""', '♪', 'Rudolph the red-nosed reindeer', 'Had a very shiny nose', 'And if you ever saw it', 'You would even say it glows', 'All of the other reindeer', 'Used to laugh and call him names', 'They never let poor Rudolph', 'Join in any reindeer games', 'Then one foggy Christmas Eve', 'Santa came to say', '""Rudolph, with your nose so bright', 'Won\'t you guide my sleigh tonight?""', 'Then how the reindeer loved him', 'As they shouted out with glee', '""Rudolph the red-nosed reindeer', 'You\'ll go down in history""', '']"
CoCoMelon,Christmas with CoComelon,Frosty the Snowman,"['Frosty the Snowman', 'Was a jolly happy soul', 'With a corncob pipe and a button nose', 'And two eyes made out of coal', 'Frosty the Snowman', 'Is a fairytale, they say', 'He was made of snow, but the children know', 'How he came to life one day', 'There must have been some magic in that old silk hat they found', 'For when they placed it on his head', 'He began to dance around', 'Oh, Frosty the Snowman', 'Was alive as he could be', 'And the children say he could laugh and play', 'Just the same as you and me', 'Frosty the Snowman', 'Was a jolly happy soul', 'With a corncob pipe and a button nose', 'And two eyes made out of coal', 'Frosty the Snowman', 'Is a fairytale, they say', 'He was made of snow, but the children know', 'How he came to life one day', 'He led them down the streets of town', 'Right to the traffic cop', 'And he only paused a moment', 'When he heard him holler, ""Stop!""', 'Oh, Frosty the snowman', 'Had to hurry on his way', 'But he waved goodbye, saying', '""Don\'t you cry, I\'ll be back again someday""', '']"
CoCoMelon,Christmas with CoComelon,Most Wonderful Time of the Year,"[""It's the most wonderful time of the year"", 'With the kids jingle belling', 'And everyone telling you ""Be of good cheer""', ""It's the most wonderful time of the year"", ""It's the hap-happiest season of all"", 'With those holiday greetings and gay happy meetings', 'When friends come to call', ""It's the hap-happiest season of all"", ""There'll be parties for hosting"", 'Marshmallows for toasting', 'And caroling out in the snow', ""There'll be scary ghost stories"", 'And tales of the glories of', 'Christmases long, long ago', ""It's the most wonderful time of the year"", ""There'll be much snowing"", 'And hearts will be glowing', 'When love ones are near', ""It's the most wonderful time of the year"", '♪', ""There'll be parties for hosting"", 'Marshmallows for toasting', 'And caroling out in the snow', ""There'll be scary ghost stories"", 'And tales of the glories of', 'Christmases long, long ago', ""It's the most wonderful time of the year"", ""There'll be much snowing"", 'And hearts will be glowing', 'When love ones are near', ""It's the most wonderful time of the year"", '']"
