Unnamed: 0,artist,album,track,track_id,lyrics,duration,genre,emotion,intensity
7044,Michael Jackson,The Stripped Mixes,Darling Dear - Stripped Mix,18GuaKjcbvTBxVc9oqrk7g,"The game of love is such a beautiful game
If you've got time, little girl, I'd like to explain
All the do's and don'ts, all the will's and won'ts
So lend an ear, darling dear
♪
Do be sincere and true love will appear
Don't be shy or love will pass you by
If you will, my heart you may steal
If you don't, the game of love you lose alone
♪
Do be sincere and true love will appear
Don't be shy or love will pass you by
If you will, my heart you may steal
If you don't, the game of love you lose alone
First, I'll place my arms so gently around you
Then whisper, darling, I'm so glad I found you
Then your lips unwind, a simple little touch with mine
A kiss will stay, oh darling dear
Darling, darling dear, yeah
Darling dear, oh-oh ooh-ooh, oh-oh
Oh, darling dear
Oh, darling dear
",2 minutes 33 seconds,"['r&b', 'soul']",love,medium
20047,Michael Jackson,Motown Greatest Hits,Got To Give It Up - Pt. 1,5ctwyxOZNMhVgfG6ZzoM76,"I used to go out to parties and stand around
'Cause I was too nervous to really get down
But my body yearned to be free
I got up on the floor and thought,""Somebody could choose me""
No more standin' there beside the walls
I done got myself together, baby
And now I'm havin' a ball
As long as you're groovin'
There's always a chance
Somebody watchin'
Might wanna make romance
Move your body, ooh baby, you dance all night
To the groove and feel alright
Everybody's groovin' on like a fool (move, move)
But if you see me spread out, let me in
Baby just party high and low
Let me step into your erotic zone
Move it up
Turn it 'round
Shake it down
Ow
You can love me when you want to, babe
This is such a groovy party, baby
We're here face to face, everybody's swingin'
This is such a groovy place
All the young ladies are so fine
You're moving your body easy with no doubts
I know what you thinkin' baby
You wanna turn me out
Think I'm gonna let you do it, babe
Keep on dancin' (you got to get it)
Got to give it up
Keep on dancin' (you got to get it)
Got to give it up (yeah)
Keep on dancin' (you got to get it)
Got to give it up
Keep on dancin' (you got to get it)
Got to give it up
Keep on dancin', oh darlin', yeah (you got to get it)
Got to give it up
Keep on dancin', ooh baby (you got to get it)
Got to give it up (yeah)
Keep on dancin' (you got to get it)
Got to give it up",4 minutes 12 seconds,"['r&b', 'soul']",love,medium
19988,Michael Jackson,Number Ones,You Rock My World - Radio Edit,4oY2T9ur7Ll5b2kpBlcWcb,"Darkchild, I like that
Oh, oh, oh
♪
My life will never be the same
'Cause girl you came and changed
The way I walk
The way I talk
I cannot explain
These things I feel for you
But girl, you know it's true
Stay with me
Fulfill my dreams
And I'll be all you need
Feels so right (girl)
I've searched for the perfect love all my life
(All my life)
Oh, oh, oh, ooh, feels like I (like I)
Have finally found a perfect love this time (and I finally found)
Come on, girl
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
My mind
I knew that love would bring
Such happiness I'm in
I tried to keep my sanity
I've waited patiently
Girl, you know it seems
My life is so complete
A love that's true because of you
Keep doing what you do
Oh, oh, oh, oh, ooh, think that I
Finally found the perfect love I've searched for all my life (searched for all my life)
Oh, oh, oh, oh, ooh, who's think I'd find
Such a perfect love that's awesomely so right
Oh, oh, oh, girl
You rocked my world, you know you did (come on, come on, come on)
Everything I own I give
The rarest love who'd think I'd find (girl)
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give (Girl)
The rarest love who'd think I'd find (Girl, girl)
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
And girl, I know that this is love
I felt the magic's all in the air
And girl, I'll never get enough
That's why I always have to have you here, woo!
You rocked my world, you know you did
Everything I own I give (look what you did to me, baby)
The rarest love who'd think I'd find
Someone like you to call mine (you, you, you, you)
You rocked my world, you know you did (know you did baby)
And everything I own I give ('cause you rock my world)
The rarest love who'd think I'd find
Someone like you to call mine
♪
(You rock my world)
(You rocked my world, you know you did)
The way you talk to me
The way you're loving me
The way you, you give it to me
(You rocked my world, you know you did)
Yeah, yeah
You, you, yeah, yeah, woo
(You rocked my world, you know you did) You rock my world
You rock my world,
You rock my world,
Come on, girl,
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
",4 minutes 25 seconds,"['r&b', 'soul']",love,medium
6910,Michael Jackson,XSCAPE,Xscape (Original Version),48rgfUDLasxWtrbVbWAvqH,"Open up 6
♪
He's gone!
♪
Everywhere I turn, no matter where I look
The system in control, it's all ran by the book
I've got to get away so I can clear my mind
Xscape is what I need, away from electric eyes
No matter where I am, I seen my face around
They pin lies on my name, and push them from town to town
Don't have a place to run, but there's no need to hide
I've got to, find a place
So I won't hide away
Xscape, got to get away from a system lose in the world today
Xscape, the pressure that I face from relationships that go away
Xscape, the man with the pen that writes the lies that hassle this man
Xscape, I do what I wanna cause I gotta face nobody but me
Sometimes I feel like
I've gotta get away
I tried to share my life with someone I could love
But games and money is all she ever thought of
How could that be my fault when she gambled and lost?
I'm tired of silly games, it's time to make a change
Why is it I can't do whatever I want to? (oh)
Went in my personal life and I don't live for you (you)
So don't you try to tell me what is right for me
You be concerned about you, I can do what I want to
Xscape, (hoo-hoo) (oh, no)
Got to get away from a system loose in the world today
(I've got to get away)
Xscape
The pressure that I face from relationships that go away
(Don't you know I need it?)
Xscape
The man with the pen that writes the lies that hassle this man
(I've got to get away)
Xscape
I do what I wanna cause I gotta face nobody but me (Get away)
Xscape (don't you try it)
Got to get away from a system lose in the world today
Xscape
The pressure that I face from relationships that go away
(Pressure that I'm facing every day)
Xscape
The man with the pen that writes the lies that hassle this man
Xscape
(C'mon now, c'mon now)
I do what I wanna cause I gotta face nobody but me
When I go, (oh, go) this problem world won't bother me no more
(This problem world won't bother me no more)
(Problem world, bother me, yeah, oh, yeah, hoo)
Xscape
♪
Xscape
♪
Xscape

Xscape
Xscape, got to get away from a system lose in the world today
(I've got to find a way)
Xscape, the pressure that I face from relationships that go away
(Pressure that I'm facing)
Xscape, the man with the pen that writes the lies that hassle this man
(Why I wanna fly)
Xscape, I do what I wanna cause I gotta face nobody but me
(I do what I wanna, hoo-hoo)
Xscape, got to get away from a system lose in the world today
Xscape, the pressure that I face from relationships that go away
Xscape, the man with the pen that writes the lies that hassle this man
Xscape, I do what I wanna cause I gotta face nobody but me (hoo-hoo)
Xscape, got to get away
(I've got find a way)
Xscape, the pressure that I face
(Can't take it no more)
Xscape, the man with the pen
(I can't take this no more)
Xscape, I do what I wanna cause I gotta face nobody but me
Xscape (auow!)
Xscape
♪
Got to get away
The pressure that I face
♪
Xscape
The man with the pen (get away)
Xscape
I do what I wanna (hee-hee)
I do what I wanna cause I gotta face nobody but me (hee-hee-hee)
♪
(I do what I wanna)

(Hee-hee-hee)
(Auow!)
♪
Xscape",5 minutes 44 seconds,"['r&b', 'soul']",anger,medium
19869,Michael Jackson,Immortal,Will You Be There - Immortal Version,5VwhnUGgcWpn43Vmn3UrfR,"Hold me
Like the River Jordan
And I will then say to thee
You are my friend
Carry me
Like you are my brother
Love me like a mother
Will you be there?
Weary, tell me will you hold me?
When wrong, will you scold me?
When lost will you find me?
But they told me
A man should be faithful
And walk when not able
And fight 'til the end, but I'm only human
Everyone's taking control of me
Seems that the world's got a role for me
I'm so confused will you show it to me
You'll be there for me
And care enough to bear me
Hold me (show me)
Lay your head lowly (told me)
Softly then boldly (yeah)
Carry me there (I'm only human)
Lead me (hold me)
Love me and feed me (lead again)
Kiss me and free me (yeah)
I will feel blessed (I'm only human)
Carry (carry)
Carry me boldly (carry, yeah)
Lift me up slowly (yeah)
Carry me there (I'm only human)
Save me (lift me)
Heal me and bathe me (lift me up, lift me up)
Softly you say to me
I will be there (I will be there)
Lift me (told me, yeah)
Lift me up slowly
Carry me boldly (yeah)
Show me you care (will you be there?)
Hold me (woo)
Lay your head lowly (get lonely sometimes)
Softly then boldly (I get lonely, yeah, yeah)
Carry me there (will you be there?)
Need me (woo)
Love me and feed me (lift me up, hold me up)
Kiss me and free me (lift me up sometimes, up sometimes)
I will feel blessed (oh-yeah)
",4 minutes 56 seconds,"['r&b', 'soul']",love,medium
19954,Michael Jackson,The Very Best Of Michael Jackson With The Jackson 5,I Want You Back,0FYqLM8BlsUF9I2qzLQyZK,"Ohhh ohhh
Let me tell you now
When I had you to myself
I didn't want you around
These pretty faces always made you
Stand out in a crowd
But someone picked you from the bunch
One glance was all it took
Now it's much too late for me
To take a second look
Oh babe, give me one more chance (to show you that I love you)
Won't you please let me
Back in your heart
Oh darling, I was blind to let you go (let you go babe)
But now since I see you in his arms
Yes I do now (I want you back)
Ooh Ooh baby (I want you back)
Yeah yeah yeah yeah (I want you back)
Na na na na",4 minutes 5 seconds,"['r&b', 'soul']",sadness,medium
19785,Michael Jackson,Invincible,Speechless,1O1LkHTi3Lep9OHE8BvOVe,"Your love is magical
That's how I feel
But I have not the words here to explain
Gone is the graceful expressions of passion
But there are worlds and worlds of ways to explain
To tell you how I feel
But I am speechless, speechless
That's how you make me feel
Though I'm with you, I am far away
And nothing is for real
When I'm with you I am lost for words
I don't know what to say
My head's spinning like a carousel
So silently I pray
Helpless and hopeless
That's how I feel inside
Nothing's real, but all is possible
If God is on my side
When I'm with you I am in the light
Where I cannot be found
It's as though I am standing in
The place called Hallowed Ground
Speechless, speechless
That's how you make me feel
Though I'm with you I am far away
And nothing is for real
I'd go anywhere and do anything
Just to touch your face
There's no mountain high I cannot climb
I'm humbled in your grace
Speechless, speechless
That's how you make me feel
Though I'm with you I am lost for words
And nothing is for real
Speechless, speechless
That's how you make me feel
Though I'm with you I am lost for words
And nothing is for real
Speechless, speechless
That's how you make me feel (You are always in my heart)
Though I'm with you I am lost for words
And nothing is for real
Speechless
♪
Your love is magical
That's how I feel
But in your presence, I am lost for words
Words like, like
I love you
",3 minutes 18 seconds,"['r&b', 'soul']",love,medium
19801,Michael Jackson,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,2 Bad - Refugee Camp Mix,7hYyDytE51gtqG3JzvQdz3,"Right Right Right Right Right Right Right
Right back where I wanna be
Told me that you're doin' wrong
Word out shockin' all alone
Cryin' wolf ain't like a man
Throwin' rocks to hide your hands
You ain't done enough for me
You ain't done enough for me
You are disgustin' me, yeah yeah
You're aiming just for me
You are disgustin' me
Just want your cut from me
But too bad, too bad
Look who just walked in the place
Dead and stuffy in the face
Look who's standing if you please
Though you tried to bring me to my knees
Too bad too bad about it
Why don't you scream and shout it
Too bad too bad about it
Why don't you just scream and shout it
Too bad too bad about it
Why don't you scream and shout it
Too bad too bad about it
Why don't you just scream and shout it
What do you want from me?
What do you want from me?
Tired of you haunting me, yeah yeah
You're aiming just for me
You are disgustin' me
You got blood lust for me
But too bad, too bad
Look who got slapped in the face
It's dead and stuffy in the place
I'm right back where I wanna be
I'm standin' though you're kickin' me
Too bad too bad about it
Why don't you scream and shout it
Too bad too bad about it
Why don't you just scream and shout it
Too bad too bad about it
Why don't you scream and shout it
Too bad too bad about it
Why don't you just scream and shout it
Too bad too bad about it
Right Right Right
Right back where I wanna be
Right Right Right
Right back where I wanna be
Right Right Right
Right back where I wanna be...",3 minutes 32 seconds,"['r&b', 'soul']",anger,medium
6906,Michael Jackson,XSCAPE,Do You Know Where Your Children Are,3Is1bUS1YtytSOfLk8892G,"Father comes home from work, and he's scared to death
Mother cries for the kid, and the note she read
Father runs to the table, he says ""What's going on?""
Mother cries desperately, ""Our little baby's gone!""
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
She wrote that she is tired of stepdaddy using her
Saying that he'll buy her things, while sexually abusin' her
Just think that she's all alone somewhere out on the street
How will this girl survive?
She ain't got nothing to eat!
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Save me (from this living hell)
Save me ('cause I, I wanna heal)
Save me (I'm tired and I'm mad)
Save me ('cause this is not a joke)
Save me (I'm out on the road)
Save me ('cause I, I wanna go)
Save me (I'm tired of your lies)
Save me ('cause I, I wanna be)
Save me
♪
Now she's on the move, she's off to Hollywood
She says she wanna be a star, she heard the money's good
She gets off from the train station, a man is waiting there
""I'll show you where the money is, girl, just let down your hair""
He's taking her on the streets of Sunset Boulevard
She's selling her body - ha, girl that will take you far
The police come 'round the corner, somebody there had told
He's arresting this little girl that's only twelve years old!
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Do you know where your children are?
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
Where's your baby?
Where's your baby?
Where's your baby?
Children are
Where's your baby?
Do you know where your children are? (Where your children are)
Because it's now 12 o'clock (Where your children are)
If they're somewhere out on the street
Just imagine how scared they are
Do you know where your children are?
Because it's now 12 o'clock
If they're somewhere out on the street
Just imagine how scared they are
She's your baby
Know where your children are
Know where your children
Just a baby, just a baby
She's just a baby, she's just a baby",4 minutes 36 seconds,"['r&b', 'soul']",fear,medium
19842,Michael Jackson,Music & Me,Johnny Raven,4tizeXJqI5BP4IU4xJJEJm,"Free and untamed
That's how I've grown
(He's Johnny Raven)
Settling down ain't my nature
Roots I'll never own
(He's Johnny Raven)
Oh your smile
(Ooooh)
Mm, mm
But tell me, angel child
How can you cage a bird
Born to be wild
I'm Johnny Raven
(He's Johnny Raven)
By and by
(By and by)
Oh, I'm going to leave your nest girl
Another nest to try
Ooh Johnny Raven
Girl you know I shouldn't have loved you
Yeah, but I gotta leave you
When my restless heart says goodbye
Look at you little girl
You feel love so deep
Yeah, yeah
If I could change in a second
I'd change for you like that
Stay right here for keeps
But I'm home free for no thrills
Stray I will
Seems I gotta need one girl
Never can feel
Yeah I'm Johnny Raven
(He's Johnny Raven)
By and by
(By and by)
I'm going to leave your nest girl
Another nest to try
Ooh Johnny Raven
Girl you know I shouldn't have loved you
Yeah, but I gotta leave you
When my restless heart says goodbye
Everybody knows my name
I'm Johnny Raven yeah, yeah, by and by
(He's Johnny Raven)
Ooh, I'm gonna fly
When you cry part of me's gonna die
(Ooh, ooh)
Ooh, I'm Johnny Raven, yeah, yeah
By and by
I'm gonna fly, and when you cry, yeah
A part of me's gonna die
(Ooh, ooh, ooh, ooh)
(Johnny, Johnny, Johnny)
(He's Johnny Raven)
(Ooh, ooh, ooh, ooh)
(Johnny, Johnny, Johnny)
(He's Johnny Raven)
(Ooh, ooh, ooh, ooh)
(Johnny, Johnny, Johnny)
(He's Johnny Raven)
(Ooh, ooh, ooh...)",3 minutes 33 seconds,"['r&b', 'soul']",sadness,medium
6972,Michael Jackson,Music & Me,Too Young,5fYpLQ3t01PyPmpcKGqY3X,"They try to tell us we're too young
Too young to really be in love
They say that love's a word
A word we've only heard
But can't begin to know the meaning of
♪
And yet we're not too young to know
This love will last though years may go
And then someday they may recall
We were not to young at all
They try to tell us we're too young
Too young to really be in love
♪
And yet we're not too young to know
This love will last though years may go
And then someday they may recall
We were not to young at all
We were not to young, we were not to young at all
",3 minutes 38 seconds,"['r&b', 'soul']",love,medium
19983,Michael Jackson,Number Ones,Thriller - 2003 Edit,0wQy2OO7jKjm0OOmA7gv3f,"It's close to midnight, and something evil's lurkin' in the dark
Under the moonlight, you see a sight that almost stops your heart
You try to scream, but terror takes the sound before you make it
You start to freeze, as horror looks you right between the eyes, you're paralyzed
Cause it's a thriller, thriller night
And no one's gonna save you from the beast about to strike
You know it's thriller, thriller night
You're fighting for your life inside a, killer, thriller tonight, yeah
You hear the door slam, and realize there's nowhere left to run
You feel the cold hand, and wonder if you'll ever see the sun
You close your eyes, and hope that this is just imagination
Girl, but all the while, you hear a creature creepin' up behind, you're outta time
Cause it's a thriller, thriller night
There ain't no second chance against the thing with the forty eyes, girl
(Thriller, thriller night)
You're fighting for your life inside a, killer, thriller tonight
Night creatures call and the dead start to walk in their masquerade
There's no escaping the jaws of the alien this time
(They're open wide)
This is the end of your life
They're out to get you, there's demons closing in on every side (boom!)
They will possess you, unless you change that number on your dial
Now is the time, for you and I to cuddle close together, yeah
All through the night, I'll save you from the terror on the screen, I'll make you see
That it's a thriller, thriller night
Cause I can thrill you more than any ghoul would ever dare try
(Thriller, thriller night)
So let me hold you tight and share a, killer, diller, chiller thriller here tonight
Cause it's a thriller, thriller night
Girl, I can thrill you more than any ghoul would ever dare try
(Thriller, thriller night)
So let me hold you tight and share a (Killer, thriller)
♪
I'm gonna thrill you tonight
Darkness falls across the land
The midnight hour is close at hand
Creatures crawl in search of blood
To terrorize your neighborhood (I'm gonna thrill you tonight)
And whosoever shall be found
Without the soul for getting down
Must stand and face the hounds of hell
And rot inside a corpse's shell
(I'm gonna thrill you tonight)
(Thriller, ooh, thriller)
I'm gonna thrill you tonight
(Thriller night, babe)
I'm gonna thrill you tonight
Ooh, babe, I'm gonna thrill you tonight
Thriller night, babe
The foulest stench is in the air
The funk of forty thousand years (Thriller night)
And grizzly ghouls from every tomb (Thriller)
Are closing in to seal your doom
And though you fight to stay alive
Your body starts to shiver (I'm gonna thrill you tonight)
For no mere mortal can resist
The evil of the thriller
Ah-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha
Ah-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha
Ah-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha
",5 minutes 11 seconds,"['r&b', 'soul']",terror,high
19784,Michael Jackson,Invincible,Butterflies,0rT9f5BSZrZ6DvzfBEckG0,"Butterflies
♪
All you got to do
Is walk away and pass me by
Don't acknowledge my smile
When I try to say hello to you, yeah
And all you got to do
Is not answer my calls when I'm trying to get through
Keep me wondering why
When all I can do is sigh
I just wanna touch you
I just wanna touch and kiss
And I wish that I could be with you tonight (you give me)
'Cause you give me butterflies
Inside, inside and I
All I got to say
Is that I must be dreaming, can't be real
You're not here with me
Still, I can feel ya near to me
I caress you, let you taste us, just so blissful listen
I would give you anything, baby
Just make my dreams come true
Oh, baby, you give me butterflies
I just wanna touch and kiss
And I wish that I could be with you tonight (you give me)
'Cause you give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight (you give me)
'Cause you give me butterflies
Inside, Inside and I
If you would take my hand
Baby, I would show you
Guide you to the light, babe
If you would be my love
Baby, I will love you, love you
'Til the end of time
I just wanna touch and kiss
And I wish that I could be with you tonight (girl, you give me)
You give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight (inside)
You give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight
You give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight (you give me)
You give me butterflies
Inside, inside and I",4 minutes 39 seconds,"['r&b', 'soul']",love,medium
6981,Michael Jackson,Ben,What Goes Around Comes Around,0ijATlX8z4mmteT6H0CCJW,"What goes around, comes around
♪
I've had my eyes on you
For three long years
When no one else wanted you
I took you in and held you near
♪
But then you drifted away
After you said you'd always stay
♪
How could you be so mean and untrue?
He didn't want you until he'd seen
What my love did for you, yeah
Ooh baby, what goes around, comes around
I knew he'd soon be gone
♪
Yeah baby, he put you down, now you're the clown
And you want me to come back home
Yeah, yeah, yeah
I've had no love affairs
For three long years
Remember how I used to care
When you were down, I dried your tears
Who did you think was the fool?
I let you treat me so cruel
This is the moment of truth for you
Do you think your playing is through?
I don't think I can trust you
Ooh baby, what goes around, comes around
I knew he'd soon be gone
Yeah baby, he put you down, now you're the clown
And you want me to come back home?
Yeah, yeah, yeah
What goes around, comes around
He put you down, now you're the clown
Yeah, yeah, baby, what goes around, comes around
♪
I knew he'd soon be gone
Na na baby, he put you down, now you're the clown
And you want me to come back home?",3 minutes 33 seconds,"['r&b', 'soul']",contempt,medium
7048,Michael Jackson,Gold,Ain't No Sunshine,1h7MIBRy6GCUT9Dbj3p9bQ,"You ever want something
That you know you shouldn't have
The more you know you shouldn't have it
The more you want it
And then one day you get it
It is so good too
But it is just like my girl
When she is around me
I just feel so good, so good
But right now I just feel cold, so cold
Right down to my bones
Because ooh
Ain't no sunshine when she's gone
It is not warm when she is away
Ain't no sunshine when she's gone
And she is always gone too long
Anytime she goes away
Wonder this time where she is gone
Wonder if she is going to stay
Ain't no sunshine when she is gone
And this house just is no home
Anytime she goes away
I know, I know, I know, I know
♪
I know, know, know, know, know
I know, I know
Hey I ought to leave
I ought to leave her alone
Ain't no sunshine when she is gone
Ain't no sunshine when she's gone
Only darkness every day

Ain't no sunshine when she is gone

And this house just is no home
Anytime she goes away",4 minutes 12 seconds,"['r&b', 'soul']",sadness,medium
20081,Michael Jackson,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",Everybody in Love,2BY4olHZMkZx4GEDLy9FOS,"Everybody in love
Go on put your hands up
Everybody in love
Go on put your hands up
Everybody in love
Go on put your hands up
If you're in love
Put your hands up
You know you need someone
When the need's so strong
When they're gone you don't know how to go on
So the whole world is stuck in a moment
Standing still until they come back
You accept that they've
Got things to do
But sometimes in the end
There's nothing left for you
If hurt is missing your baby
I've done too much of it lately
'Cause every minute's like an hour
Every hour's like a day
Every day lasts forever
But what else am I gonna do?
I'd wait forever and a day for you
I'd wait up, wait up
I can't eat, I can't sleep
What else could it be?
Missing you so deep
Long as I'm where you're going to
I'd wait forever and a day for you
I'd wait up, wait up for you
Oh, I'd wait up, wait up for you
And even when we mad
And say were through
Deep inside you feel the same way I do
Might as well turn around and just end this
'Cause it's harder trying to stay mad
I could tell you that you can't stay here
Knowing just as soon as you disappear
That I'll be missing you baby
Soon as you get up and you walk away
Every minute's like an hour
Every hour's like a day
Every day lasts forever
But what else am I gonna do?
I'd wait forever and a day for you
I'd wait up, wait up
I can't eat, I can't sleep
What else could it be?
Missing you so deep
Long as I'm where you're going to
I'd wait forever and a day for you
I'd wait up, wait up for you
Everybody in love
Go on put your hands up
Everybody in love
Go on put your hands up
Everybody in love
Go on put your hands up
If you're in love
Put your hands up (put your hands up)
Everybody in love
Go on put your hands up (up)
Everybody in love
Go on put your hands up (up)
Everybody in love
Go on put your hands up (up)
If you're in love
Put your hands up (put your hands up)
Every minute's like an hour
Every hour's like a day
Every day lasts forever
But what else am I gonna do (gonna do)
I'd wait forever and a day for you (for you)
I'd wait up, wait up (I'd wait up)
I can't eat, I can't sleep
What else could it be?
Missing you so deep
Long as I'm where you're going to
I'd wait forever and a day for you
I'd wait up, wait up for you
",3 minutes 17 seconds,"['r&b', 'soul']",love,medium
19775,Michael Jackson,Bad 25th Anniversary,Bad (feat. Pitbull),7lVHsLX1Tgy0UqQFk8NsCO,"Your butt is mine
Gonna tell you right
Just show your face
In broad daylight
I'm telling you
On how I feel
Gonna hurt your mind
Don't shoot to kill
Cause I run UPT.
Cause I run UPT.
Lay it on me
All right...
I'm giving you
On count of three
To show your stuff
Or let it be...
I'm telling you
Just watch your mouth
I know your game
What you're about
Well they say the sky's the
Limit
And to me that's really true
But my friend you have seen nothin'
Just wait 'til I get through...
Because I'm bad, I'm bad.
Cause I run UPT.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
Cause I run UPT, you know.
(Bad bad-really, really bad)
And the whole world has to
Answer right now
Just to tell you once again,
Who's bad...
The world is out
You're doin' wrong
Gonna lock you up
Before too long,
Your lyin' eyes
Gonna tell you right
So listen up
Don't make a fight,
Your talk is cheap
You're not a man
You're throwin' stones
To hide your hands
But they say the sky's the limit
And to me that's really true
And my friends you have seen nothin'
Just wait 'til I get through...
Because I'm bad, I'm bad.
Cause I run UPT.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it, you know.
(Bad bad-really, really bad)
And the whole
World has to
Answer right now
(And the whole world has to
Answer right now)
Just to tell you once again,
(Just to tell you once again,)
Who's bad...
We can change the world tomorrow
This could be a better place
If you don't like what I'm sayin'
Then won't slap my face...
Because I'm bad, I'm bad.
Cause I run UPT.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it, you know.
(Bad bad-really, really bad)
Woo! Woo! Woo!
(And the whole world has to
Answer right now
Just to tell you once again)
You know I'm bad, I'm bad.
Cause I run UPT.
(Bad bad-really, really bad)
You know I'm bad, I'm bad.
You know it - you know it.
(Bad bad-really, really bad)
You know, you know, you know,
You know, come on
(Bad bad-really, really bad)
And the whole world has to
Answer right now
(And the whole world has to
Answer right now)
Just to tell you once again,
(Just to tell you once again,)
You know I'm smooth, I'm bad.
You know it.
(Bad bad-really, really bad)
You know I'm bad, I'm bad baby.
(Bad bad-really, really bad)
You know, you know, you know it,
Come on
(Bad bad-really, really bad)
And the whole world has to
Answer right now
(And the whole world has to
Answer right now)
Woo!
(Just to tell you once again,)
You know I'm bad, I'm bad.
You know it.
(Bad bad-really, really bad)
You know I'm bad, you know
Hoo!
(Bad bad-really, really bad)
You know I'm bad, I'm bad
You know i
T, you know
(Bad bad-really, really bad)
And the whole world has to
Answer right now
(And the whole world has to
Answer right now)
Just to tell you once again,
(Just to tell you once again,)
Who's bad?",4 minutes 24 seconds,"['r&b', 'soul']",anticipation,medium
19972,Michael Jackson,Looking Back To Yesterday,Give Me Half A Chance,5TYqoqcId4rfNo5IAjLyGf,"Give me
Give me
Give me
Give me half a chance
Oh your life's gonna have new meaning
Yes it will
Why don't you give me half a chance?
Give me half a chance
I'll prove my love to you, it's true
Come on and give me half a chance
Oh, I'm gonna win you over, yes I will
If you would give me half a chance
Give me half a chance
There's so much I would do for you
Love put us two together
But we don't know how to stay
Give me half a chance
If you just wait and see
Give me half a chance
Your heart will be set free
Give me half a chance
For I know that you'd want me
If you'd only
Give me half a chance, give me half a chance
Give me half a chance, give me half a chance
Girl, I'm gonna win you over, yes I will
Love put us two together
But we don't know how to stay
Give me half a chance
If you just wait and see
Give me half a chance
Your heart will be set free
Give me half a chance
For I know that you'd want me
If you'd only
Give me half a chance, give me half a chance
Give me half a chance, give me half a chance
Give me, give me, give me
Give me half a chance
Why don't you?
Give me, give me, give me
Give me half a chance
Why don't you?
Give me, give me, give me
Give me half a chance
Why don't you give me?
Why don't you give me, baby?",3 minutes 25 seconds,"['r&b', 'soul']",trust,medium
