,artist,genre,track,duration,release_date,explicit,album,track_id,lyrics,emotion,intensity
1517,Justin Timberlake,"dance pop, pop",Man of the Woods,243,2018-02-02,False,Man of the Woods,4KTU5aa5s547f1JF5DImhF,"I brag about you to anyone outside But I'm a man of the woods, it's my pride I'm sorry, baby, you know I try But I'm a man of the woods, it's my pride Hey, sugar plum, look at where we are So tonight, if I take it too far That's okay because you know (that's okay because you know) I hear the makin' up's fun Been a minute since we've had some time to breathe So if you see another side of me That's okay because you know (that's okay because you know) I hear the makin' up's fun But then your hand's talkin', fingers walkin', down your legs Hey, there's the faucet, someone's knockin' like they know But, baby, don't you stop it, yes, I'm watchin' Your hand slides down the light And, girl, you know I brag about you to anyone outside But I'm a man of the woods, it's my pride I'm sorry, baby, you know I try But I'm a man of the woods, it's my pride Well, I got your sweet with a twist of lime And this one's neat, well, you know that's mine, here we go And do it twice 'cause you know we like it And damn anybody if they disagree They don't understand you're just like me, they don't know We do it twice 'cause we know we like it But then your hand's talkin', fingers walkin', down your legs Hey, there's the faucet, someone's knockin' like they know But, baby, don't you stop it, yes, I'm watchin' Your hand slides down the light (light, light) And, girl, you know I brag about you to anyone outside But I'm a man of the woods, it's my pride I'm sorry, baby, you know I try But I'm a man of the woods, it's my pride How do I ever explain what I've got with you? I try to find the words, but they hide and that's the truth And nobody ever will understand what we do There's only one me and you Come here, hold me 'Cause there's only one me and you Yeah, there's only one me and you, uh (just me and you) There's only one me and you (just me and you) You know there's only one me and you I brag about you to anyone outside (anyone outside) But I'm a man of the woods, it's my pride (it's my pride) I'm sorry, baby, you know I try But I'm a man of the woods, it's my pride I wrote this to let you know and I let them feelings show I'm the man of the woods, and you're my pride Ooh, I can't make 'em understand But you know I'm a Southern man A man of the woods, and you're my pride Oh, whoa, oh, whoa, he-e-ey A man of the woods, it's my pride ♪ Now let the beat ride like ",love,2
1518,Justin Timberlake,"dance pop, pop",Drink You Away,331,2013-09-27,False,The 20/20 Experience - 2 of 2 (Deluxe),4pEaGoTSSU7YKu4hqor9Na,"Bittersweet thing Could this be a dream Or just the same nightmare that keeps me awake? Feel it in my brain A tall shot of pain Pour a little out now for the love that we've made I feel it in the morning You're still here in the morning I see you but you're gone Telephone a doctor, ""I'm not okay"" The bottom of the bottle To fill this empty heart up A thousand proof Don't change the truth I dive in but I can't I can't drink you away I've tried Jack, I've tried Jim I've tried all of their friends But I can't drink you away All these rocks I can't swim Out of this skin I'm living in Say Now tell me, baby, don't they make a medicine for heart break, ooh? Tell me, baby, oh, yeah, now don't they make a medicine for heart break? ♪ ♪ Got a pounding on my brain So I drowned it away When the sun comes up tomorrow you can find me doing the same 'Cause I just can't forget The way we turned out this bed And now the only thing that sleeps here is a ghost of you instead And then I feel it in the morning You're still here in the morning I see you but you're gone Telephone a doctor, ""I'm not okay"" Bottom of the bottle To fill this empty heart up A thousand proof Don't change the truth I dive in but I can't I can't drink you away I've tried Jack, I've tried Jim I've tried all of their friends But I can't drink you away (no, I can't) All these rocks I can't swim Out of this skin I'm living in Say Tell me, baby, don't they make a medicine for heart break? Oh, tell me, baby, one time, come on, don't they make a medicine for heart break? Break it down I can't drink you. No, I can't drink you away, away I can't drink you. I can't drink you away, away I can't drink you. I can't drink you away, away Oh, I can't drink you. No, I can't drink you away, away I can't drink you away I've tried Jack, I've tried Jim I've tried all of their friends But I can't drink you away All these rocks I can't swim Out of this skin I'm living in Say So tell me, baby, don't they make a medicine for heart break (don't they, don't they, tell me, baby)? Oh, tell me baby, one time, don't they make a medicine for heart break, yeah? Tell me, baby, can't they make a medicine for my heart break, heart break? Tell me, baby, yeah, can't they make a medicine for my heart break? 'Cause I can't drink you away I've tried Jack, I've tried Jim I've tried all of their friends I can't drink you away All these rocks I can't swim Out of this skin I'm living in ",grief,3
1519,Justin Timberlake,"dance pop, pop",Until the End of Time,322,2006-09-13,False,FutureSex/LoveSounds Deluxe Edition,7H26V1eqId2OhZbLdFtqlP,"Listen... I woke up this mornin' And heard the TV sayin' somethin' About disaster in the world and It made me wonder where I'm goin' There's so much darkness in the world But I see beauty left in you girl And what you give me lets me know That I'll be alright 'Cause if your love was all I had in this life Well that would be enough until the end of time So rest your weary heart and relax your mind 'Cause I'm gonna love you girl until the end of time You got me singin' oh yeah, oh yeah Everybody sing oh yeah Everybody singin' oh yeah Now if you're ever wonderin' About the way I'm feelin' Well baby girl there ain't no question Just to be around you is a blessing Sick and tired of tryin' to save the world I just wanna spend my time bein' your girl And what you give me lets me know That we'll be alright 'Cause if your love was all I had in this life That would be enough until the end of time Rest your weary heart and relax your mind 'Cause I'm gonna love you girl until the end of time Girl you got me singin' oh yeah You got me singin' oh yeah, yeah Everybody singin' oh yeah Everybody singin' oh yeah yeah yeah yeah This one's for the lovers If you're out there let me hear you say Yeah yeah yeah, yeah yeah yeah This one's for the lovers If you're out there let me hear you say Yeah yeah, yeah yeah This one's for the lovers If you're out there let me hear you say Yeah yeah yeah yeah, yeah yeah yeah yeah This one's for the lovers If you're out there let me hear you say Yeah yeah, yeah yeah Break it down one time Oh, oh, oh Break it down one more time Justin Oh, oh yeah, oh, oh 'Cause if your love was all I had in this life That would be enough until the end of time ",ecstasy,3
1520,Justin Timberlake,"dance pop, pop",(Another Song) All Over Again,346,2006-09-13,False,FutureSex/LoveSounds Deluxe Edition,0Gasl1wiqhENYa8RskLpPw,"You've been alone You've been afraid I've been a fool In so many ways But I would change my life If you thought you might try to love me So please give me another chance To write you another song Take back those things I've done 'Cause I'll give you my heart If you would let me start all over again ♪ ♪ I'm not a saint I'm just a man Who had heaven and earth in the palm of his hand But I threw it away So now I stand here today asking forgiveness And if you could just Please, give me another chance To write you another song Take back those things I've done 'Cause I'll give you my heart If you would let me start all over again ♪ Little girl, you're all I've got Don't you leave me standing here once again 'Cause I'll give you my life (yes I would) If you would let me try to love you So please give me another chance To write you another song And take back those things I've done 'Cause I'll give you my heart If you would let me start all over again Again, oh No no Oh oh You know I love you (yeah) Give me one more chance No, no, no, no, no, no No no No no no no ",fear,2
1521,Justin Timberlake,"dance pop, pop",Like I Love You,283,2002-11-04,False,Justified,6W2Ef5Ph6ILTUAedoQ3QIv,"Just somethin' about you Way I'm lookin at you, whatever Keep lookin' at me Gettin' scared now, right? Don't fail me, baby, it's just Justin It feel good, right? ♪ Listen I kinda noticed something wasn't right, from your colorful face ♪ It's kinda weird to me, since you're so fine If it's up to me, your face'll change If you smile, then that should set the tone Just be limber And if you let go, the music should groove your bones Just remember Sing this song with me Ain't nobody love you, like I love you You're a good girl and that's what makes me trust ya (hey!) Late at night, I talk to you You will know the difference when I touch you Some people are so phony Nosy 'cause they're lonely Aren't you sick of the same thing? (Thing, thing) They say so and so was dating Love you or they're hating When it doesn't matter anyway 'Cause we're here tonight If you smile, then that should set the tone Just be limber, baby And if you let go, the music should groove your bones Baby, just remember Sing this song with me Ain't nobody love you, like I love you You're a good girl and that's what makes me trust ya (hey!) Late at night, I talk to you You will know the difference when I touch you Yeah, you know I can make you happy I could change your life If you give me that chance to be your man I won't let you down, baby If you give me that chance to be your man Here baby, put on my jacket, and then Maybe, we'll fly the night away I just wanna love you, baby (girl) Yeah, yeah, yeah Maybe, we'll fly the night away I just wanna love you, baby, girl ♪ Ma, what you wanna do? I'm in front of you Grab a friend, see I can have fun with two Or me and you put on a stage show, in the mall, kids ask, ""How'd the chain glow?"" Point to her they say, ""Wow, it's the same glow"" Point to me, I say ""Yeah, it's the same dough"" We the same type, you my a-like (yeah) You have me sleeping in the same bed, e'ry night Go ride with me, you deserving the best Take a few shots, let it burn in your chest We could ride down, pumping N.E.R.D. in the deck Funny how a few words turn into sex Play number three, joint called ""Brain"" (I just love your brain) Ma, take a hint, make me swerve in the lane The name Malicious, and I burn every track Clipse and J. Timberlake, now how heavy is that? Maybe, we'll fly the night away I just wanna love you, baby Yeah, yeah, yeah Maybe we'll fly the night away I just wanna love you, baby, girl, oh!  Ain't nobody love you, like I love you (can't love you, like I do) You're a good girl and that's what makes me trust ya (makes me trust ya like I do) (hey!) Late at night, I talk to you (hey!) You will know the difference when Break it down You know, I used to dream about this when I was a little boy I never thought it would end up this way Drums (hey!) It's kind of special right? Yeah ♪ You know, you think about it Sometimes people just destined Destined to do, what they do And that's what it is Now, everybody dance ",love,2
1522,Justin Timberlake,"dance pop, pop",Last Night,287,2002-11-04,False,Justified,01r1q2OykW2e3L17kB5bi3,"I just want to enjoy my life And show this world how to care And nothing brings more joy to my life Than knowing my girl will be there Are ya happy girl? (Huh?) Knowing that you right near broke my heart in a piece or two (huh?) Knowing that I would have walked across the ocean for you Saying you're young and confused Well, that's a lame excuse That's why the only one to blame is you for Last night Can't believe what I was hearing Telling me to have a nice life So tonight I don't think I'll spare your feelings (You're on your own) I'ma do for me what's right In your eyes I see a second chance Maybe I should take another glance? But for now I'll wash my hands 'Cause I love you, baby, love you, baby Pharrell say don't do it the same But I say ain't playing my games But for you my soul still remains 'Cause I love you, baby, love you, baby Are ya happy girl? (Huh?) Knowing that you right near broke my heart in a piece or two (huh?) Knowing that I would have walked across the ocean for you Saying you're young and confused Well, that's a lame excuse That's why the only one to blame is you for Last night Can't believe what I was hearing Telling me to have a nice life So tonight I don't think I'll spare your feelings (You're on your own) I'ma do for me what's right I hope you're thinking (remember girl, when I was your man) I hope it sinks in (if you don't understand, then you don't understand) Regardless, I'm dreaming (the way I feel) About you, oww ♪ Last night Can't believe what I was hearing Telling me to have a nice life So tonight I don't think I'll spare your feelings (You're on your own) I'ma do for me what's right Last night (just a last night) Can't believe what I was hearing (just can't believe it, baby) Telling me to have a nice life (oh) So tonight (yeah) I don't think I'll spare your feelings (You're on your own) I'ma do for me what's right (got something I wanna tell ya, girl) I hope you're thinking (remember, girl, when I was your man) I hope it sinks in (if you don't understand, then you don't understand) Regardless, I'm dreaming (the way I feel) About you (let me tell you one more time) I hope you're thinking (remember, girl, when I was your man) I hope it sinks in (if you don't understand, then you don't understand) Regardless, I'm dreaming (the way I feel) About you Oh, baby Yeah, yeah, yeah, yeah See I ain't gonna be the one Ain't gonna play these games with you But I still love you Remember, girl, when I was your man? Ain't nothing gon' take that away No, no, no, no, no, no, no See, I remember In December We were walking holding hands And I was your man Can't we just get back to that? Baby ",love,2
1523,Justin Timberlake,"dance pop, pop",Never Again,274,2002-11-04,False,Justified,09N8D0V8rZm1JEOmNYKrKr,"Would have given up my life for you Guess it's true what they say about love It's blind Girl, you lied straight to my face Looking in my eyes And I believed you 'cause I loved you more than life And all you had to do Was apologize  You didn't say you're sorry I don't understand You don't care that you hurt me And now I'm half the man That I used to be when it was you and me You didn't love me enough My heart may never mend And you'll never get to love me, again ♪ No, no, no, no, no, no  Sadness has me at the end of the line Helpless watched you break this heart of mine And loneliness only wants you back here with me Common sense knows that you're not good enough for me And all you had to do Was apologize, and mean it But you didn't say you're sorry I don't understand You don't care that you hurt me And now I'm half the man That I used to be when it was you and me You didn't love me enough My heart may never mend And you'll never get to love me I wish like hell I could go back in time Maybe then I could see how Forgiveness says that I should give you one more try But it's too late, it's over now ♪ You didn't say you're sorry I don't understand You don't care that you hurt me And now I'm half the man That I used to be when it was you and me You didn't love me enough ♪ My heart may never mend And you'll never get to love me Again Again, yeah, yeah Again, again, again, yeah, yeah, yeah Never get to love me ",grief,3
1524,Justin Timberlake,"dance pop, pop",LoveStoned / I Think She Knows - Radio Edit,325,2007-06-29,False,LoveStoned,6fS0rs4tiEgBMEB2Ln586G,"Hey, uh She's freaky and she knows it She's freaky but I like it Listen She grabs the yellow bottle She likes the way it hits her lips She gets to the bottom It sends her on a trip so right She might be goin' home with me tonight And she looks like a model Except she's got a little more- (ah) Don't even bother Unless you've got that thing she likes Ooh, I hope she's goin' home with me tonight Hey! Those flashin' lights come from everywhere The way they hit her, I had to stop and stare She's got me love stoned, man, I swear She's bad, and she knows I think that she knows, uh She's freaky and she knows it She's freaky, but I like it, yeah ♪ She shuts the room down The way she walks and causes a fuss The baddest in town She's flawless, like some uncut ice Well, I hope she's goin' home with me tonight, oh And all she wants is to dance That's why you'll find her on the floor But you don't have a chance Unless you move the way that she likes That's why she's goin' home with me tonight, oh Hey! Those flashin' lights come from everywhere The way they hit her, I had to stop and stare She's got me love stoned, man, I swear She's bad, and she knows I think that she knows, uh Those flashin' lights seem to cause a glare (cause a glare) The way they hit her, I had to stop and stare (had to stop and stare) She's got me love stoned from everywhere She's bad, and she knows I think that she knows Now dance Uh, get it, girl You're freaky, but I like it Hot damn! (Let me put my funk on this song one time) ♪ Ow Those flashin' lights seem to cause a glare The way they hit her, I had to stop and stare (yeah-yeah-yeah) She's got me love stoned from everywhere She's bad, and she knows I think that she knows (oh, yeah) Those flashin' lights come from everywhere (yeah-yeah-yeah) The way they hit her, I had to stop and stare (whoa-oh) She's got me love stoned, man, I swear She's bad, and she knows I think that she knows (uh) ♪ Those flashin' lights come from everywhere (everywhere...) The way they hit her, I had to stop and stare (stare...) She's got me love stoned (stoned...) I think I'm love stoned (stoned...) She's got me love stoned (stoned...) I think that she knows I think that she knows, oh-oh Those flashin' lights come from everywhere (those flashin' lights come from-) The way they hit her, I had to stop and stare (stop and stare) I'm love stoned from everywhere And she knows, I think that she knows (oh-oh-oh) And now I walk around without a care (without a care) She's got me hooked, it just ain't fair, but I I'm love stoned, and I could swear that she knows I think that she knows, oh, oh She knows, she knows, oh, oh Hmm, mmm, mm, mm-m Mm-mm ",anticipation,2
1525,Justin Timberlake,"dance pop, pop",LoveStoned/I Think She Knows - Don Zee Remix,277,2007-06-29,False,LoveStoned,6D7DBoDFoJ76VLVtDwa7CR,"She's freaky and she knows it She's freaky and I like it Listen She grabs the yellow bottle She likes the way it hits her lips She gets to the bottom It sends her on a trip so right She might be goin' home with me tonight She looks like a model Except she got a little more ass Don't even bother Unless you've got that thing she likes I hope she's goin' home with me tonight Those flashing lights come from everywhere The way they hit 'em I have to stop and stare She's got me love stoned and I swear she's bad And she knows I think that she knows She's freaky and she knows it She's freaky, but I like it She shuts the room down The way she walks and causes a fuss The baddest in town She's flawless like some uncut ice I hope she's goin' home with me tonight And all she wants is to dance That's why you'll find her on the floor But you don't have a chance Unless you move the way that she likes That's why she's goin' home with me tonight Those flashing lights come from everywhere The way they hit 'em I have to stop and stare She's got me love stoned and I swear she's bad And she knows I think that she knows Those flashing lights seem to cause a glare The way they hit 'em I have to stop and stare She's got me love stoned from everywhere She's that and she knows I think that she knows Now dance Little girl You're freaky, but I like it Hot damn! Let me put my funk on this one time (Instrumental break) Those flashing lights come from everywhere The way they hit 'em I have to stop and stare She's got me love stoned and I swear she's bad And she knows I think that she knows Those flashing lights seem to cause a glare The way they hit 'em I have to stop and stare She's got me love stoned from everywhere She's that and she knows I think that she knows Those flashing lights come from everywhere The way they hit 'em I have to stop and stare She's got me love stoned Man I swear she's that and she knows I think that she knows (Instrumental break) Those flashing lights come from everywhere The way they hit 'em I just stop and stare She's got me love stoned I think I'm love stoned She's got me love stoned I think that she knows, think that she knows, oh, oh (repeat 2 more times) Those flashing lights come from everywhere The way they hit 'em I just stop and stare I'm love stoned from everywhere and she knows I think that she knows Think that she knows, oh, oh And now I walk around without a care She's got me hooked It just ain't fair, but I... I'm love stoned and I could swear That she knows Think that she knows, oh, oh She knows, she knows, oh, oh.",disgust,2
1526,Madonna,"dance pop, pop",Like a Virgin,188,2009-09-18,False,Celebration (double disc version),1iaIEmZHrjGzWUmJ9BaFr6,"I made it through the wilderness Somehow I made it through Didn't know how lost I was Until I found you I was beat, incomplete I've been had, I was sad and blue But you made me feel Yeah, you made me feel Shiny and new Oh, like a virgin Touched for the very first time Like a virgin When your heart beats next to mine Gonna give you all my love, boy My fear is fading fast Been saving it all for you 'Cause only love can last You're so fine, and you're mine Make me strong, yeah, you make me bold Oh, your love thawed out Yeah, your love thawed out What was scared and cold Like a virgin, hey Touched for the very first time Like a virgin With your heartbeat next to mine Whoa Whoa, ah Whoa You're so fine and you're mine I'll be yours 'til the end of time 'Cause you made me feel Yeah, you made me feel I've nothing to hide Like a virgin, hey Touched for the very first time Like a virgin With your heartbeat next to mine Like a virgin, oh Like a virgin Feels so good inside When you hold me And your heart beats And you love me Oh-oh, oh, oh Oh-oh, oh, oh ",ecstasy,3
1527,Pitbull,"dance pop, miami hip hop, pop",Can't Stop Us Now,202,2023-10-06,False,Trackhouse,3S87Ha90GzcBmQbWuVS8Qj,"Zac Brown Mr. Worldwide This is how you change the world Let's ride (hey) Get lost with me tonight Cruise slow motion, chase the sun as we burn one down Get lost with me tonight (We going) high as a mother- (woo) Nothing's gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now I'm here to remind y'all, just in case you forgot Mr. Worldwide, the world's my block I'm like time, I never stop I'm from no bottom, y'all keep the top (305) See nobody, fear no one Still the hottest thing under the sun Still got it locked (uh-huh) And it's never, ever, ever, ever, ever, ever gonna stop You can knock me down, but you won't knock me out I love it when they count me out Now let's party to the nights that we can't remember With the friends that we can't forget, get lit Get lost with me tonight Cruise slow motion, chase the sun as we burn one down Get lost with me tonight (We going) high as a mother- (woo) Nothing's gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Don't call it a comeback, I've been here for years Hustlin', blood, sweat, tears I say what they won't, I do what they don't I am what they ain't, I go hard like Shaq in the paint I'm a fighter, survivor, rider NASCAR team's all lined up (vroom) Trackhouse bringing that fire (vroom) Zac Brown and pit fire You can knock me down, but you won't knock me out I love it when they count me out Now let's party to the nights that we can't remember With the friends that we can't forget, get lit (whoa) Get lost with me tonight Cruise slow motion, chase the sun as we burn one down Get lost with me tonight (We going) high as a mother- (woo) Nothing's gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now I don't need water, I need a drink So pass me a bottle and let's get lit I don't need water, I need a drink So pass me a bottle and let's get lit High as a mother- (woo) Nothing's gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now Na, na, na; no, no, no Ain't nothing gonna stop us now ",ecstasy,3
1528,Pitbull,"dance pop, miami hip hop, pop",Greenlight (feat. Flo Rida & LunchMoney Lewis),245,2017-03-17,False,Climate Change,3lJA6dGqvaKtVxqHbTtQiQ,"Mister 305! (Flo-Rida and Lunch Money!) Three Miami boys, you know what time it is... Give me the greenlight, oh yeah Cause I'm ready to go Let's have a good time, let's go What you waiting for you You only got one life, one life And we gon' live it up Give me the greenlight, give it to me Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Give me the green light...! I got the greenlight mami and you know what that means That we could do anything, anything that you dream I wanna make you ooh, ah, until you scream And I practice what I preach, if you know what I mean I'mma ride that mami, yeah I got the key and I'mma lock that mami Yeah, we can roll and I'mma rock that mami I do what I say and say what I mean, now let me jump in between I'm getting loose in this thing, like OJ the Juice in this thing Feeling like Left Eye, boy, I burn the roof in this thing I got all the women getting naked, feeling like Luke in this thing Think it's a game Now I got the weed lit and the green right All I need is mami for you to give me the greenlight So I can run through it like an easy pass Find the G-spot and step on the gas Give me the greenlight, oh yeah Cause I'm ready to go Let's have a good time, let's go What you waiting for you You only got one life, one life And we gon' live it up Give me the greenlight, give it to me Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Give me the green light...! Baby, I got the Midas, I'm Flo-Rida You know I'm all about that thing If she ready then I'm ready Pull up on her with the Chevy Real talk when that light turn green (Let go) Give me what I ask for, I got a passport Mister international, I hit the airport If you knew the kind of work that I transport That Rihanna do me dirt to the crash course I like to clean this, lean this I fly to Venus, Flo a Genius, Phoenix You've never seen this, I have a dream this That 200 on the dashboard, got me fiending So I'm tryna ride out, hide out Tide these stripes, indie 500, vibe out Whyl out, shot out Beehive, hit the honeycomb Give me the greenlight Cause I'm ready to go Let's have a good time What you waiting for you You only got one life And we gon' live it up Give me the greenlight, let's go Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh (Right now, right now) Give me the greenlight Redlight, greenlight Everybody take a shot Redlight, greenlight Give me everything you got Redlight, greenlight Everybody take a shot Redlight, greenlight What you waiting for? Give me the greenlight, oh yeah Cause I'm ready to go Let's have a good time, let's go What you waiting for you You only got one life, one life And we gon' live it up Give me the greenlight, give it to me Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Cause I'm ready to go, oh, oh, oh Wee-oh, wee-oh, wee-oh, oh, oh Right now, right now... Give me the green light...! ",ecstasy,3
1529,Pitbull,"dance pop, miami hip hop, pop",That High (feat. Kelly Rowland),194,2012-01-01,False,Global Warming: Meltdown (Deluxe Version),0zbAkytd9gbRmWpmri6BbF,"If you came to get If you came to get If you came to get If you came to get crazy Then you came to the right place DJ drop drop the bass Shut down the place Show these jokers who got the ace These girls got sex written on their face I'm in the zone ah About to conquer everything like Rome I'm feeling golden Can't stop 'em, can't control 'em Only hope to contain unless if you know 'em Now it's time to get get get crazy Get get get loose, get get get wild Right right right now Let's take over the world Your way girl So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) I'm a biggidy mic checker, on biggidy big records A biggidy big playboy with women for breakfast You're mistaking if you're thinking it's just a song This my life from dusk til dawn I'm not the best, I'm just better Yeah, they smart Me? I'm clever At 45 thousand feet You think I care about the weather? Okay, maybe a little Turbulence is like fame It's hard to get used to, especially with Youtube Hah! I know this different, ain't princess And I ain't talkin about Lorenas in tutus Hah! Real life James Bond Killin 'em in suits then choppin up the deuces Hah! Now let's take over the world And let's do it your way girl So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) Harmandito pere Kelly Rowland, esta mo blando viole All them claimin they know me but I don't know Romy Or her friend's sister Naomi I done put it my work So every day is 15th and the first Every day we sip vole Every day we get crazy He's telling me me me He going high high high He's telling me me me He going high So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) So give me that high Like you did last night, did last night 'Cause I was high When you made me fly (made me fly) Fly, fly oh Give me that high ",ecstasy,3
1530,Pitbull,"dance pop, miami hip hop, pop",Something For The DJs,184,2011-06-17,False,Planet Pit (Deluxe Version),7J67Boe7skkGlM5HCy3JHR,"It's Pit, yeah, up in this thang, yeah With David Guetta, yeah, and Afrojack, yeah Now all my ladies, yeah Go ahead and get sexy, yeah And if you're sexy and you know it say oh yeah If you're sexy and you know it say oh yeah If you're sexy and you know it and you really wanna show it If you're sexy and you know it say oh yeah If you're sexy and you know it clap your hands If you're sexy and you know it clap your hands If you're sexy and you know it and you really wanna show it If you're sexy and you know it clap your hands Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ Tick, tick, tick, boom How much wood could a woodchuck chuck If a woodchuck could chuck wood You can catch Pit in a bed with a mommy on his lap No questions, you know I'm all good Now if you blink for a minute, I'll think for a minute I'ma drink for a minute, snatch your girl in the minute Like hold up, wait one minute with that 305 up in it like Down, down, down, down, down, down, down, down Turn that booty up Round, round, round, round, round, round, round, round She likes to get Down, down, down, down, down, down, down, down Turn that booty up Round, round, round, round, round, round, round, round Dale If you're sexy and you know it clap your hands If you're sexy and you know it clap your hands If you're sexy and you know it and you really wanna show it If you're sexy and you know it clap your hands Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ Tick, tick, tick, boom How much wood could a woodchuck chuck If a woodchuck could chuck wood You could catch me in the city, in the state, in the country In the hood, you know I'm all good 'Cause I been raised by them wolves But I don't play by the rules As you can see I made my own moves Mami's like, ""Dammit, chico, that's smooth"" Thank you mami, now I move, dale Down, down, down, down, down, down, down, down Turn that booty up Round, round, round, round, round, round, round, round She likes to get Down, down, down, down, down, down, down, down Turn that booty up Round, round, round, round, round, round, round, round Dale If you're sexy and you know it clap your hands If you're sexy and you know it clap your hands If you're sexy and you know it and you really wanna show it If you're sexy and you know it clap your hands Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ, cut, scratch, go DJ, don't stop Go DJ Tick, tick, tick, boom ",ecstasy,3
1531,Pitbull,"dance pop, miami hip hop, pop",Girls,187,2009-10-23,True,Pitbull Starring In Rebelution,4mGSfkDPG2JwhiPJRmY8C7,"Mami you bi No I'm tri... I'll try anything Hey oh way oh way Talk to me Hey oh way oh way Tell me how you like it Hey oh way oh way Talk to me Hey oh way oh way Now give it to me Girls Girls Girls Girls Girls Girls Girls I like Girls Girls Girls Girls Girls Girls Girls I love Girls Girls Girls Girls Girls Girls Girls I need Girls Girls Girls Girls Girls Girls Girls Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Bow wow wow yippy yo yippy yay Pitbull in the muthafuckin' house Baby don't play just do as I say And I promise I'll turn you out They slip I grip That's simple That's it I'm'a tell ya, off rip Let's rip & dip I'm wid' it You wid' it Come on baby let's dip What you waitin' for Let's roll like Mami you bi No I'm tri... I'll try anything Hey oh way oh way Talk to me Hey oh way oh way Tell me how you like it Hey oh way oh way Talk to me Hey oh way oh way Now give it to me Girls Girls Girls Girls Girls Girls Girls I like Girls Girls Girls Girls Girls Girls Girls I love Girls Girls Girls Girls Girls Girls Girls I need Girls Girls Girls Girls Girls Girls Girls. Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Baby, I go on and on I don't need ectacy to get you rollin' Knock 'em' down like I'm bowlin' 10 at a time Strike? Right Now watch how I flip this thing Switch this thing & get this thing And If you don't know Well now you know What you waitin' for? Let's go let's roll like Mami you bi No I'm tri... I'll try anything Hey oh way oh way Talk to me Hey oh way oh way Tell me how you like it Hey oh way oh way Talk to me Hey oh way oh way Now give it to me Girls Girls Girls Girls Girls Girls Girls I like Girls Girls Girls Girls Girls Girls Girls I love Girls Girls Girls Girls Girls Girls Girls I need Girls Girls Girls Girls Girls Girls Girls. Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Girls Girls Girls Girls Girls Girls Girls I like Girls Girls Girls Girls Girls Girls Girls I love Girls Girls Girls Girls Girls Girls Girls I need Girls Girls Girls Girls Girls Girls Girls Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want Girls it's like the more I get Girls it's like the more I want ",ecstasy,3
